what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618095
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618095
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618095
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618096
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618096
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618096
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618097
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618097
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618097
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618098
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618098
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618098
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618098
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618099
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618099
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618099
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618099
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618100
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618100
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618100
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618101
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618101
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618101
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618101
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618102
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618102
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618102
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618103
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618103
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618103
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618104
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618104
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618104
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618105
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618105
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618105
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618105
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618106
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618106
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618106
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618106
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618107
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618107
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618107
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618107
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618108
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618108
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618108
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618109
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618109
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618109
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618109
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618110
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618110
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618110
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618110
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618111
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618111
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618111
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618111
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618112
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618112
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618112
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618113
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618113
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618113
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618114
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618114
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618114
error,log,,,"Unhandled event loop exception",1343240618135
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618275
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618275
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240618276
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240618276
