what,kind,bundleId,bundleVersion,description,time
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611245
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611246
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611246
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611247
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611247
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611248
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611248
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611248
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611249
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611249
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611250
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611250
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611250
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611251
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611251
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611252
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611252
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611253
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611253
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611254
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611254
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611254
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611255
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611255
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611255
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611256
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611256
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611257
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611257
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611257
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611258
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611258
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611258
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611259
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611259
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611259
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611260
error,log,,,"Unhandled event loop exception",1343240611449
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611521
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611521
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611521
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611522
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611522
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611522
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611522
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611523
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611523
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611523
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611523
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611524
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611524
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611524
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611525
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611525
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611525
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611525
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611526
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611527
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611527
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611527
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611528
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611528
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611528
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611528
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611529
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611529
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611529
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611530
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611530
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611530
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611530
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611531
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611531
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611531
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611532
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611532
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611532
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611533
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611533
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611533
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611533
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611534
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611534
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611534
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611534
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611535
error,log,,,"Unhandled event loop exception",1343240611655
error,log,,,"Unhandled event loop exception",1343240611690
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240611764
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240611764
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240611764
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240611765
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240611765
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240611765
error,log,,,"Unhandled event loop exception",1343240611765
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240611766
error,log,,,"Unhandled event loop exception",1343240611766
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240611766
error,log,,,"Unhandled event loop exception",1343240611767
error,log,,,"Error notifying registry change listener.",1343240611769
error,log,,,"Exception in org.eclipse.ui.internal.registry.UIExtensionTracker$2.doAdd: org.eclipse.core.runtime.InvalidRegistryObjectException: Invalid registry object",1343240611866
error,log,,,"Exception in org.eclipse.ui.internal.registry.UIExtensionTracker$2.doAdd: org.eclipse.core.runtime.InvalidRegistryObjectException: Invalid registry object",1343240611867
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611886
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611886
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611886
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611887
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611887
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611887
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611888
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611888
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611888
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611889
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611889
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611889
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611890
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611890
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611890
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611891
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611891
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611891
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611891
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611892
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611892
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611892
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611892
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611893
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611893
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611893
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611894
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611894
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611894
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611895
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611895
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611895
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611895
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611896
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611896
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611896
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611897
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611897
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611897
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611898
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611898
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611898
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611899
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611899
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611899
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240611899
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611900
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240611900
error,log,,,"Unhandled event loop exception",1343240612026
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240612035
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240612035
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240612035
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240612035
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240612036
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240612036
