what,kind,bundleId,bundleVersion,description,time
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599122
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599122
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240599149
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599149
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599149
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240599150
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599150
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599150
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240599151
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599151
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599151
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240599152
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599152
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599152
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240599153
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599153
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599153
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240599154
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599154
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599154
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240599164
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599164
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599167
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240599168
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599168
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599168
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240599169
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599169
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599169
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240599170
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599170
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599170
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240599171
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599171
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599172
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240599173
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599173
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240599173
error,log,,,"Unhandled event loop exception",1343240599367
error,log,,,"Unhandled event loop exception",1343240599466
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1343240599469
error,log,,,"An unexpected runtime error has occurred.",1343240599470
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240599472
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240599472
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240599472
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240599472
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240599472
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240599473
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240599473
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240599473
error,log,,,"Error notifying registry change listener.",1343240599474
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240599476
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240599476
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240599476
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240599476
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240599477
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240599477
