what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1345435733285
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1345435733324
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1345435733380
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1345435746982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345435748880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345435749970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435757974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435758230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435762095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435762388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1345435772809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435822795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435889298
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1345435893623
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1345435893750
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1345435893811
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1345435893874
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1345435901862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345435904489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345435905488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435909681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435909984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435924698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435924950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435944458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435944787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435950134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435950436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435956920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435957257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435961975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435962320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345435974579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436004005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345436012239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345436013067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436023166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436031722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436034734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436035007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436041507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436041761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436047481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436047803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436056384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436074439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436085282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436113207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345436119082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1345436136070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345436142455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436490857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436500760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436503946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436504942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436505863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436508991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345436511913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436512825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436516869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345436518380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345436519081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436524642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436524965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436528092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436528657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436528800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436531821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436540469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436540778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436547015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436551650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1345436552990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1345436553719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345436560201
