what,kind,bundleId,bundleVersion,description,time
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600578
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600578
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240600579
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600579
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600579
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240600580
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600580
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600580
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240600581
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600581
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600581
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240600581
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600582
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600582
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240600582
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600582
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600583
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240600584
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600584
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600584
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240600585
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600585
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600586
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240600587
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600587
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600587
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240600588
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600588
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600589
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240600590
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600590
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600590
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240600591
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600591
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600592
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240600592
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600592
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600593
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240600594
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600594
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600594
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240600595
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600595
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600595
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240600596
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600596
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240600596
error,log,,,"Unhandled event loop exception",1343240600617
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240600855
