what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619133
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619133
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619133
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619134
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619134
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619134
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619135
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619135
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619135
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619136
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619136
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619136
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619136
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619137
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619137
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619137
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619137
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619138
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619138
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619138
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619139
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619139
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619139
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619139
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619140
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619140
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619140
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619141
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619141
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619141
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619142
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619142
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619142
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619143
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619143
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619143
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619143
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619143
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619144
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619144
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619144
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619145
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619145
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619145
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619145
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619146
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619146
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619146
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619147
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619147
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619147
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619148
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619148
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619148
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619148
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619149
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619149
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619149
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619149
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619150
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619150
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619150
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619150
error,log,,,"Unhandled event loop exception",1343240619172
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619309
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619310
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619310
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619310
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619310
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619311
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619311
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619311
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619312
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619312
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619312
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619312
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619313
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619313
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619313
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619314
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619314
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619314
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619315
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619315
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619315
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619316
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619316
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619316
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619317
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619317
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619317
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619318
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619318
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619318
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619318
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619319
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619319
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619319
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619319
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619320
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619320
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619320
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619321
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619321
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619321
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619321
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619322
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619322
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619322
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619323
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619323
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619323
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619324
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619324
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619324
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619324
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619325
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619325
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240619325
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240619325
