what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240597311
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597312
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597312
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240597313
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597313
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597314
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240597314
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597314
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597316
error,log,,,"The command (""org.eclipse.debug.ui.commands.ToggleLineBreakpoint"") is undefined",1343240597467
error,log,,,"Unhandled event loop exception",1343240597479
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240597505
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240597505
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240597505
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240597506
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240597506
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240597506
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240597506
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240597507
error,log,,,"Error notifying registry change listener.",1343240597509
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240597515
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240597515
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240597516
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240597516
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240597516
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240597517
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240597517
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240597517
error,log,,,"Error notifying registry change listener.",1343240597520
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240597677
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597678
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597678
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240597679
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597679
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597679
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240597680
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597680
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597680
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240597681
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597681
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597681
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240597682
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597682
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597683
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240597683
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597684
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597684
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240597684
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597685
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597685
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240597686
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240597687
