what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240596250
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240596250
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240596250
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240596250
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240596251
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240596251
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240596251
error,log,,,"Unhandled event loop exception",1343240596253
error,log,,,"Unhandled event loop exception",1343240596254
error,log,,,"An internal error occurred during: ""Decoration Calculation"".",1343240596263
error,log,,,"Error notifying registry change listener.",1343240596264
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240596441
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596441
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596442
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240596442
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596443
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596443
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240596444
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596444
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596444
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240596445
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596445
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596445
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240596446
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596446
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596447
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240596448
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596448
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596448
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240596449
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596449
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596449
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240596450
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596450
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596450
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240596451
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596451
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596451
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240596452
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596452
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596453
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240596453
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240596453
